Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1956-57,Barcelona,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Athletic Club,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Atlético de Madrid,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1956-57,Osasuna,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1956-57,Espanyol,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1956-57,Valladolid,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1956-57,Real Zaragoza,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1956-57,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1956-57,Valencia,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Real Sociedad,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Celta de Vigo,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1956-57,Jaén,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Deportivo de La Coruña,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1956-57,Condal,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Real Madrid,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1957-58,Atlético de Madrid,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Barcelona,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1957-58,Valencia,V,L,V,L,V,L,V,V,V,V,V,L,V,L,V,L,V,L,V,L,V,L,L,L,L,L,V,L,V,L,,,,,,,,,,,,,,
1957-58,Osasuna,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Athletic Club,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1957-58,Celta de Vigo,V,L,V,V,L,V,L,V,L,L,L,V,L,V,L,L,V,L,L,V,L,V,L,V,V,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Espanyol,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Real Sociedad,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1957-58,Sevilla,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1957-58,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1957-58,Sporting de Gijón,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1957-58,Granada,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1957-58,Real Zaragoza,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Valladolid,L,V,L,V,L,V,L,L,L,V,L,V,L,V,L,V,L,V,L,V,L,V,V,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1957-58,Jaén,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Barcelona,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1958-59,Real Madrid,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Athletic Club,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1958-59,Valencia,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Atlético de Madrid,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Betis,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Espanyol,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1958-59,Osasuna,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Real Zaragoza,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Real Sociedad,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Real Oviedo,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Sevilla,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Granada,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1958-59,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1958-59,Sporting de Gijón,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1958-59,Celta de Vigo,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Barcelona,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Real Madrid,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Athletic Club,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Sevilla,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Atlético de Madrid,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Real Oviedo,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Betis,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Espanyol,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Valencia,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Elche,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1959-60,Real Zaragoza,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1959-60,Granada,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Valladolid,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1959-60,Real Sociedad,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1959-60,Osasuna,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1959-60,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1960-61,Real Madrid,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1960-61,Atlético de Madrid,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Real Zaragoza,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1960-61,Barcelona,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Valencia,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1960-61,Athletic Club,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1960-61,Betis,L,V,L,V,V,L,V,L,V,L,V,L,V,L,V,V,L,V,L,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Real Sociedad,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Mallorca,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1960-61,Espanyol,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1960-61,Sevilla,V,L,V,L,L,V,L,V,L,V,L,V,L,V,L,L,V,L,V,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1960-61,Racing de Santander,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Real Oviedo,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1960-61,Elche,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,,,,,,,,,,,,,,
1960-61,Valladolid,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1960-61,Granada,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Real Madrid,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Barcelona,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Atlético de Madrid,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Real Zaragoza,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Athletic Club,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Sevilla,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1961-62,Valencia,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Elche,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Betis,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1961-62,Real Oviedo,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Mallorca,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Osasuna,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Espanyol,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1961-62,Racing de Santander,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1961-62,Real Sociedad,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1961-62,Tenerife,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1962-63,Real Madrid,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1962-63,Atlético de Madrid,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,Real Oviedo,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1962-63,Valladolid,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1962-63,Real Zaragoza,L,V,L,V,V,L,V,L,V,L,V,L,V,L,V,V,L,V,L,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,Barcelona,V,L,V,L,L,V,L,V,L,V,L,V,L,V,L,L,V,L,V,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1962-63,Valencia,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1962-63,Elche,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1962-63,Betis,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1962-63,Athletic Club,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,,,,,,,,,,,,,,
1962-63,Sevilla,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,Córdoba,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,Mallorca,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,Deportivo de La Coruña,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1962-63,Osasuna,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1962-63,CD Málaga,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Real Madrid,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Barcelona,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Betis,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Real Zaragoza,V,L,V,L,L,V,L,V,L,V,L,V,L,V,L,L,V,L,V,V,L,V,L,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Elche,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Valencia,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Atlético de Madrid,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Athletic Club,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,V,L,L,V,L,L,V,,,,,,,,,,,,,,
1963-64,Sevilla,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Levante,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,L,V,L,V,L,V,L,V,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Córdoba,L,V,L,V,V,L,V,L,V,L,V,L,V,L,V,V,L,V,L,L,V,L,V,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Murcia,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,,,,,,,,,,,,,,
1963-64,Espanyol,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1963-64,Real Oviedo,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,V,L,L,V,V,L,V,,,,,,,,,,,,,,
1963-64,Pontevedra,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,V,L,V,L,V,L,V,L,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1963-64,Valladolid,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,L,V,V,L,V,V,L,,,,,,,,,,,,,,
1964-65,Real Madrid,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Atlético de Madrid,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1964-65,Real Zaragoza,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1964-65,Valencia,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Córdoba,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Barcelona,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1964-65,Athletic Club,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1964-65,Elche,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1964-65,Sevilla,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1964-65,Espanyol,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Betis,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1964-65,Murcia,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1964-65,Levante,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1964-65,Real Oviedo,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1964-65,Deportivo de La Coruña,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Atlético de Madrid,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
1965-66,Real Madrid,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1965-66,Barcelona,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1965-66,Real Zaragoza,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Athletic Club,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Elche,L,V,L,V,L,L,V,L,V,L,V,L,V,L,V,V,L,V,L,V,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Pontevedra,V,L,V,L,V,L,V,V,L,V,L,V,L,V,L,L,V,L,V,L,V,L,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1965-66,Sevilla,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Valencia,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,,,,,,,,,,,,,,
1965-66,Las Palmas,L,V,L,L,V,V,L,L,V,L,L,V,V,L,V,V,L,V,V,L,L,V,V,L,V,V,L,L,V,L,,,,,,,,,,,,,,
1965-66,Córdoba,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,V,L,V,,,,,,,,,,,,,,
1965-66,Espanyol,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,CD Málaga,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,,,,,,,,,,,,,,
1965-66,Sabadell,V,L,V,V,L,V,L,V,L,V,L,V,L,V,L,L,V,L,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1965-66,Mallorca,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1965-66,Betis,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,,,,,,,,,,,,,,
1966-67,Real Madrid,L,V,L,V,L,V,V,L,V,L,V,L,V,L,V,V,L,V,L,V,L,L,V,L,V,L,V,L,V,L,,,,,,,,,,,,,,
1966-67,Barcelona,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,,,,,,,,,,,,,,
1966-67,Espanyol,V,L,V,L,V,L,V,L,V,L,V,L,V,V,L,L,V,L,V,L,V,L,V,L,V,L,V,L,L,V,,,,,,,,,,,,,,
