Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1954-55,Valencia,G,G,E,G,P,G,P,G,P,G,P,G,E,G,G,P,P,P,P,G,P,G,G,G,P,G,P,G,P,E,,,,,,,,,,,,,,
1954-55,Hércules,P,G,P,E,E,P,E,E,G,P,G,E,G,P,G,G,P,G,P,P,E,P,G,P,G,E,G,E,G,E,,,,,,,,,,,,,,
1954-55,Deportivo de La Coruña,G,P,G,E,G,P,G,P,G,P,E,P,P,G,P,P,G,P,E,P,G,P,G,G,G,P,E,E,E,G,,,,,,,,,,,,,,
1954-55,Atlético de Madrid,P,E,G,P,P,G,E,G,P,P,P,G,P,P,P,E,G,G,E,E,P,G,G,G,E,G,P,G,P,E,,,,,,,,,,,,,,
1954-55,Valladolid,G,P,P,G,G,E,E,P,G,G,G,P,P,P,P,E,G,P,G,E,G,P,P,P,G,P,G,P,E,P,,,,,,,,,,,,,,
1954-55,Alavés,P,E,P,P,P,G,G,P,E,P,G,P,G,P,G,E,P,G,P,P,E,G,P,P,G,P,G,E,G,G,,,,,,,,,,,,,,
1954-55,Celta de Vigo,E,G,E,E,P,E,P,E,P,G,P,E,G,P,G,G,P,G,P,G,P,G,P,G,P,E,P,P,G,P,,,,,,,,,,,,,,
1954-55,Las Palmas,G,P,P,G,P,E,P,G,P,E,P,G,P,G,P,E,G,E,P,G,P,G,P,G,P,E,P,E,E,G,,,,,,,,,,,,,,
1954-55,Espanyol,P,P,P,E,P,G,E,G,E,P,G,P,E,P,E,G,G,P,E,E,P,G,P,G,P,E,G,P,E,E,,,,,,,,,,,,,,
1954-55,Real Sociedad,P,P,G,P,G,P,G,P,G,E,E,E,E,P,G,E,E,P,P,G,G,P,P,P,G,P,G,P,P,P,,,,,,,,,,,,,,
1954-55,Racing de Santander,G,P,P,P,G,P,P,P,P,G,P,E,P,G,P,P,G,P,G,P,G,P,P,G,P,G,P,E,P,P,,,,,,,,,,,,,,
1954-55,CD Málaga,E,E,E,P,P,G,P,P,P,P,E,E,P,G,E,P,P,G,G,G,P,P,P,P,P,G,P,P,P,E,,,,,,,,,,,,,,
1955-56,Athletic Club,G,P,G,P,G,G,G,G,G,G,E,G,G,G,G,G,G,P,G,E,G,G,E,G,P,E,G,G,G,G,,,,,,,,,,,,,,
1955-56,Barcelona,G,E,G,G,G,G,G,P,G,P,G,E,P,G,G,G,G,G,G,G,G,G,G,E,G,P,G,P,G,G,,,,,,,,,,,,,,
1955-56,Real Madrid,P,G,P,G,P,G,E,P,G,G,G,G,P,G,G,G,P,G,G,G,P,G,G,G,P,G,E,P,G,P,,,,,,,,,,,,,,
1955-56,Sevilla,P,G,G,G,P,G,P,G,P,G,P,G,G,P,G,P,P,G,E,G,P,G,G,E,P,G,G,G,G,P,,,,,,,,,,,,,,
1955-56,Atlético de Madrid,G,E,G,P,G,P,G,E,P,P,G,P,E,G,P,G,P,E,G,P,G,G,G,P,G,G,P,E,P,G,,,,,,,,,,,,,,
1955-56,Valencia,P,G,P,G,P,E,P,G,E,G,P,G,E,G,P,G,P,G,G,E,P,P,E,G,P,G,E,G,P,G,,,,,,,,,,,,,,
1955-56,Espanyol,G,P,G,P,G,P,G,E,P,G,G,G,E,P,P,P,G,P,P,G,P,E,G,G,P,G,P,G,P,G,,,,,,,,,,,,,,
1955-56,Real Sociedad,P,E,G,P,G,E,G,P,G,E,P,G,P,G,E,P,E,P,E,P,G,P,E,P,G,G,G,E,P,G,,,,,,,,,,,,,,
1955-56,Valladolid,P,G,P,G,G,G,P,G,P,P,G,P,E,P,P,G,E,G,P,G,E,G,P,G,G,P,E,P,G,P,,,,,,,,,,,,,,
1955-56,Celta de Vigo,G,P,P,G,P,G,P,E,E,G,G,E,P,G,P,P,G,G,P,P,P,G,P,P,P,G,P,G,P,G,,,,,,,,,,,,,,
1955-56,Las Palmas,G,G,G,G,P,P,P,G,G,G,G,P,E,P,P,P,G,P,G,E,P,E,P,P,P,P,P,E,P,G,,,,,,,,,,,,,,
1955-56,Deportivo de La Coruña,P,P,G,P,G,P,G,G,E,P,E,P,G,P,G,G,P,P,P,P,E,P,P,P,G,E,G,G,G,P,,,,,,,,,,,,,,
1955-56,Murcia,G,P,P,P,P,P,E,P,E,P,P,G,G,P,G,P,G,P,E,P,G,P,E,G,G,P,G,E,G,P,,,,,,,,,,,,,,
1955-56,Alavés,P,E,P,G,P,G,P,P,G,P,P,P,G,P,G,G,E,E,E,G,E,P,G,P,G,P,E,P,P,P,,,,,,,,,,,,,,
1955-56,Cultural Leonesa,G,P,P,P,G,P,P,E,P,E,P,P,P,G,P,P,E,P,P,E,G,P,P,G,P,P,P,P,P,P,,,,,,,,,,,,,,
1955-56,Hércules,P,G,P,P,P,P,G,P,P,P,P,P,E,P,E,P,P,G,P,P,E,P,P,P,G,P,P,P,G,P,,,,,,,,,,,,,,
1956-57,Real Madrid,G,E,E,P,G,G,G,G,G,P,G,G,G,E,G,G,G,P,G,E,P,G,G,P,G,P,G,G,G,G,,,,,,,,,,,,,,
1956-57,Sevilla,E,G,E,G,E,G,E,P,G,G,G,P,G,P,G,G,P,G,P,G,P,G,G,P,G,G,G,P,G,E,,,,,,,,,,,,,,
1956-57,Barcelona,G,P,G,G,G,E,P,G,E,G,P,G,E,E,P,E,G,P,G,G,G,G,E,G,P,G,G,G,P,E,,,,,,,,,,,,,,
1956-57,Athletic Club,G,E,G,G,G,E,G,G,P,G,P,G,P,G,G,P,P,P,G,P,P,G,G,G,E,G,E,G,P,E,,,,,,,,,,,,,,
1956-57,Atlético de Madrid,G,E,P,G,E,P,P,G,G,G,P,G,P,E,E,G,G,G,P,G,G,G,P,G,G,P,P,P,G,P,,,,,,,,,,,,,,
1956-57,Osasuna,P,P,P,G,G,G,E,G,P,E,G,P,E,P,P,E,E,G,P,G,P,G,E,G,G,P,G,P,G,E,,,,,,,,,,,,,,
1956-57,Espanyol,P,E,P,G,P,G,E,P,G,P,G,P,G,E,G,G,P,G,E,G,E,P,E,E,P,E,G,P,G,P,,,,,,,,,,,,,,
1956-57,Valladolid,P,G,G,G,P,G,E,G,P,P,P,G,G,P,G,G,P,E,E,E,P,E,P,E,P,G,P,G,P,P,,,,,,,,,,,,,,
1956-57,Real Zaragoza,G,E,G,P,P,P,G,G,E,P,G,E,E,E,G,P,P,P,G,P,G,P,G,P,E,P,G,P,P,G,,,,,,,,,,,,,,
1956-57,Las Palmas,G,E,G,E,P,P,G,G,E,E,G,P,P,E,P,E,G,G,P,G,E,P,P,E,P,E,G,P,P,P,,,,,,,,,,,,,,
1956-57,Valencia,G,P,G,P,E,E,G,P,E,G,P,P,E,G,E,P,G,P,E,P,G,P,P,P,G,E,P,G,P,G,,,,,,,,,,,,,,
1956-57,Real Sociedad,E,G,P,P,G,P,P,P,E,P,P,E,G,G,P,P,E,E,G,P,G,P,E,E,P,G,P,G,E,G,,,,,,,,,,,,,,
1956-57,Celta de Vigo,P,E,E,P,E,P,E,P,G,G,G,P,P,P,P,G,P,G,E,P,G,E,G,P,E,P,P,P,G,P,,,,,,,,,,,,,,
1956-57,Jaén,P,P,P,P,P,E,P,P,P,G,P,G,E,G,E,E,P,G,P,G,P,P,P,G,P,E,P,G,G,G,,,,,,,,,,,,,,
1956-57,Deportivo de La Coruña,P,G,P,P,P,G,P,P,E,P,P,G,P,G,P,P,G,P,P,P,P,G,P,G,E,G,P,G,P,G,,,,,,,,,,,,,,
1956-57,Condal,P,E,E,E,G,P,E,P,P,P,G,P,E,P,E,P,G,P,G,P,G,P,G,P,G,P,E,P,E,P,,,,,,,,,,,,,,
1957-58,Real Madrid,G,G,G,E,G,G,E,G,P,G,G,G,P,E,P,P,G,P,G,G,G,G,E,G,G,G,G,G,E,G,,,,,,,,,,,,,,
1957-58,Atlético de Madrid,G,G,E,P,E,G,G,E,G,E,E,E,G,E,G,G,G,G,P,G,P,G,G,E,E,P,G,G,E,G,,,,,,,,,,,,,,
1957-58,Barcelona,G,E,G,G,P,G,P,G,G,G,P,E,E,G,G,G,E,G,P,P,G,G,P,G,P,G,P,G,P,G,,,,,,,,,,,,,,
1957-58,Valencia,P,E,P,E,E,E,P,P,E,P,E,G,E,G,G,G,E,G,P,G,G,G,G,G,E,G,G,G,P,E,,,,,,,,,,,,,,
1957-58,Osasuna,P,G,G,E,G,G,P,E,P,P,G,E,E,P,G,G,P,G,P,G,P,G,P,E,G,G,G,P,G,G,,,,,,,,,,,,,,
1957-58,Athletic Club,G,P,G,E,G,P,G,P,G,P,E,G,E,G,P,G,P,P,G,G,G,P,G,P,P,P,G,E,P,G,,,,,,,,,,,,,,
1957-58,Celta de Vigo,P,G,E,G,E,E,G,P,G,G,G,P,G,E,P,P,G,G,E,P,G,P,P,P,E,P,G,P,G,G,,,,,,,,,,,,,,
1957-58,Espanyol,E,G,E,G,G,P,G,G,E,P,G,P,E,P,G,E,P,P,G,E,G,P,P,P,G,P,P,P,G,P,,,,,,,,,,,,,,
1957-58,Real Sociedad,E,P,G,P,E,P,G,P,G,G,E,E,E,E,P,G,G,P,G,P,P,G,E,P,P,G,P,G,P,P,,,,,,,,,,,,,,
1957-58,Sevilla,P,E,P,G,E,G,P,P,P,E,E,E,P,P,P,P,P,G,P,P,P,G,G,G,E,G,P,G,G,E,,,,,,,,,,,,,,
1957-58,Las Palmas,G,P,P,P,E,P,E,E,P,G,E,P,E,G,P,P,G,P,E,G,G,P,P,G,P,P,G,E,P,G,,,,,,,,,,,,,,
1957-58,Sporting de Gijón,P,E,P,P,E,E,G,P,G,P,E,P,P,G,G,P,G,P,G,G,P,P,G,P,G,G,P,P,P,P,,,,,,,,,,,,,,
1957-58,Granada,P,P,P,G,P,G,P,G,P,G,P,G,G,P,P,G,P,G,P,P,E,G,G,E,P,P,P,P,G,P,,,,,,,,,,,,,,
1957-58,Real Zaragoza,E,E,P,G,P,E,P,E,G,P,E,P,E,P,G,P,P,G,G,E,P,P,G,E,G,P,P,P,G,P,,,,,,,,,,,,,,
1957-58,Valladolid,E,P,E,P,P,P,G,G,P,G,P,E,G,P,G,E,P,P,P,P,E,P,P,P,G,P,G,G,G,P,,,,,,,,,,,,,,
1957-58,Jaén,G,E,G,P,E,P,P,G,P,P,P,G,P,G,P,P,G,P,G,P,P,P,P,G,P,G,P,P,P,P,,,,,,,,,,,,,,
1958-59,Barcelona,G,E,G,G,G,G,G,P,G,E,G,P,G,G,G,G,G,G,G,G,G,P,G,G,G,G,G,G,E,G,,,,,,,,,,,,,,
1958-59,Real Madrid,G,G,G,G,G,G,P,G,G,G,E,G,G,E,P,G,E,G,G,G,G,G,P,G,E,G,G,G,P,E,,,,,,,,,,,,,,
1958-59,Athletic Club,G,G,P,G,P,P,G,G,E,G,P,G,G,E,G,G,G,G,P,P,G,P,P,G,P,G,P,P,G,G,,,,,,,,,,,,,,
1958-59,Valencia,P,G,E,G,G,P,G,P,E,P,G,G,E,E,E,P,G,P,G,E,G,P,G,P,E,P,G,G,G,P,,,,,,,,,,,,,,
1958-59,Atlético de Madrid,G,P,G,P,G,G,G,P,E,G,G,P,G,P,G,P,P,E,G,E,P,E,G,P,G,P,G,P,E,E,,,,,,,,,,,,,,
1958-59,Betis,G,G,G,P,P,E,G,P,G,G,P,G,G,E,P,E,G,P,G,P,G,E,G,P,G,P,P,G,P,P,,,,,,,,,,,,,,
1958-59,Espanyol,P,G,P,G,P,P,P,G,E,G,E,P,P,G,G,G,G,E,P,E,P,E,P,G,P,G,P,G,E,E,,,,,,,,,,,,,,
1958-59,Osasuna,E,P,G,P,G,P,P,G,P,E,P,G,E,G,P,P,P,E,P,P,G,G,P,G,P,G,G,P,G,G,,,,,,,,,,,,,,
1958-59,Real Zaragoza,G,P,G,P,G,P,E,P,G,P,P,G,P,G,E,P,E,P,G,E,P,G,G,P,P,G,P,G,P,G,,,,,,,,,,,,,,
1958-59,Real Sociedad,P,E,P,E,P,G,G,G,E,P,E,P,G,P,G,G,P,E,E,E,E,P,G,P,G,P,E,E,P,G,,,,,,,,,,,,,,
1958-59,Real Oviedo,P,G,E,E,G,P,P,P,P,G,G,P,P,P,P,G,P,G,E,E,G,G,G,P,G,E,P,P,G,P,,,,,,,,,,,,,,
1958-59,Sevilla,E,P,P,P,P,G,P,P,P,P,G,G,P,G,G,G,P,G,P,E,P,G,P,G,P,P,G,P,G,G,,,,,,,,,,,,,,
1958-59,Granada,P,G,P,G,P,G,P,P,G,P,E,P,G,P,G,E,E,P,P,E,P,G,G,P,G,P,P,G,G,P,,,,,,,,,,,,,,
1958-59,Las Palmas,P,P,G,P,E,P,G,G,P,G,G,P,P,P,P,P,G,P,P,G,E,P,P,G,G,P,G,P,E,E,,,,,,,,,,,,,,
1958-59,Sporting de Gijón,G,P,P,E,P,E,E,G,E,P,P,G,P,P,P,P,E,G,P,G,P,P,P,G,P,G,E,P,P,P,,,,,,,,,,,,,,
1958-59,Celta de Vigo,P,P,P,E,E,G,P,G,P,P,P,P,P,G,P,P,P,P,G,P,P,E,P,P,P,E,P,E,P,P,,,,,,,,,,,,,,
1959-60,Barcelona,G,P,G,G,G,P,G,G,E,G,P,G,P,G,P,P,G,G,G,G,G,G,G,G,E,G,G,G,G,G,,,,,,,,,,,,,,
1959-60,Real Madrid,G,P,G,E,G,G,G,E,G,E,G,P,G,G,G,P,G,E,G,G,G,G,G,P,G,P,G,G,G,G,,,,,,,,,,,,,,
1959-60,Athletic Club,P,G,P,G,P,G,P,G,G,G,G,G,G,P,G,G,E,G,G,P,P,G,P,G,G,G,G,G,P,P,,,,,,,,,,,,,,
1959-60,Sevilla,G,P,P,P,P,G,G,G,P,G,E,E,E,G,P,G,G,G,G,P,P,G,P,G,G,E,P,G,G,G,,,,,,,,,,,,,,
1959-60,Atlético de Madrid,G,G,P,P,G,P,G,E,G,E,P,E,P,G,G,G,P,G,P,P,P,G,P,G,G,G,G,P,G,P,,,,,,,,,,,,,,
1959-60,Real Oviedo,E,P,G,G,G,G,P,E,P,E,P,E,E,G,P,P,G,P,P,G,P,G,E,G,P,G,E,G,G,G,,,,,,,,,,,,,,
1959-60,Betis,P,G,G,E,P,P,E,G,P,P,G,P,E,G,G,G,G,G,G,P,G,G,G,P,P,P,P,G,G,P,,,,,,,,,,,,,,
1959-60,Espanyol,P,G,P,E,E,E,G,P,G,P,G,E,E,P,G,G,G,E,P,P,G,E,G,P,G,P,G,P,P,E,,,,,,,,,,,,,,
1959-60,Valencia,P,G,P,P,E,P,G,P,G,E,E,E,G,P,G,G,P,P,G,G,G,P,G,P,P,E,E,P,G,P,,,,,,,,,,,,,,
1959-60,Elche,E,G,P,G,P,P,E,G,P,G,P,E,G,P,G,G,P,G,E,G,P,P,P,G,P,P,E,G,P,P,,,,,,,,,,,,,,
1959-60,Real Zaragoza,P,G,P,E,G,G,P,P,P,P,E,E,E,P,G,G,P,G,P,G,P,E,G,P,G,G,P,P,P,P,,,,,,,,,,,,,,
1959-60,Granada,G,P,G,P,G,G,P,E,E,P,G,E,P,P,P,P,G,P,E,P,G,P,E,P,G,G,P,P,P,G,,,,,,,,,,,,,,
1959-60,Valladolid,G,P,G,P,P,P,G,P,G,G,P,G,E,G,P,P,E,P,G,G,G,P,P,P,P,G,P,P,P,E,,,,,,,,,,,,,,
1959-60,Real Sociedad,G,P,G,P,G,E,P,P,G,P,G,E,G,P,P,P,P,P,P,P,G,P,G,P,E,P,G,P,P,G,,,,,,,,,,,,,,
1959-60,Osasuna,P,G,P,G,P,E,P,P,P,G,E,P,P,G,P,P,P,P,P,G,P,P,P,G,P,P,P,P,G,G,,,,,,,,,,,,,,
1959-60,Las Palmas,P,P,G,G,P,E,P,G,P,P,P,E,P,P,P,P,P,P,P,P,P,P,P,G,P,P,E,G,P,P,,,,,,,,,,,,,,
1960-61,Real Madrid,P,G,G,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,P,G,E,,,,,,,,,,,,,,
1960-61,Atlético de Madrid,G,P,G,E,G,G,E,E,P,G,E,E,G,G,G,P,G,G,G,P,G,P,G,G,P,G,G,E,P,G,,,,,,,,,,,,,,
1960-61,Real Zaragoza,P,G,E,E,P,E,E,G,P,E,G,P,E,G,G,G,P,E,G,E,P,G,G,P,P,P,G,G,G,E,,,,,,,,,,,,,,
1960-61,Barcelona,G,G,G,G,P,G,P,G,G,E,E,P,E,G,P,E,P,G,P,G,P,E,G,E,G,G,P,P,P,P,,,,,,,,,,,,,,
1960-61,Valencia,P,G,G,E,P,E,G,E,P,E,G,P,P,E,E,G,P,G,G,P,G,P,G,E,G,E,G,E,E,P,,,,,,,,,,,,,,
1960-61,Athletic Club,P,P,G,P,E,P,G,P,G,E,E,E,G,G,G,E,G,G,P,G,G,G,P,P,G,E,P,P,P,P,,,,,,,,,,,,,,
1960-61,Betis,G,P,P,P,E,E,E,G,E,G,P,E,G,P,P,P,G,P,G,P,G,G,G,G,P,E,E,G,P,E,,,,,,,,,,,,,,
1960-61,Real Sociedad,G,P,E,E,G,P,E,P,G,P,E,G,E,E,G,P,P,E,G,P,G,E,P,P,G,E,P,G,E,G,,,,,,,,,,,,,,
1960-61,Mallorca,P,G,P,E,P,G,P,E,P,E,P,E,G,P,G,G,P,P,P,G,P,G,G,G,P,G,G,P,G,P,,,,,,,,,,,,,,
1960-61,Espanyol,G,P,G,P,G,P,G,P,P,P,G,E,E,P,P,P,G,G,P,E,G,G,P,P,G,P,P,P,G,G,,,,,,,,,,,,,,
1960-61,Sevilla,E,G,P,G,E,E,E,E,G,E,G,E,P,P,P,G,P,P,G,G,P,P,P,E,P,G,E,P,G,P,,,,,,,,,,,,,,
1960-61,Racing de Santander,G,P,G,P,G,E,P,E,P,G,P,G,G,E,P,P,G,P,G,P,P,P,P,G,P,G,P,G,P,E,,,,,,,,,,,,,,
1960-61,Real Oviedo,P,G,P,E,P,G,P,E,P,E,P,G,P,P,G,G,P,G,P,G,P,P,P,E,E,E,P,G,G,G,,,,,,,,,,,,,,
1960-61,Elche,E,E,P,E,G,P,G,P,E,P,E,P,P,G,E,P,P,P,P,P,G,E,G,P,G,P,G,G,P,G,,,,,,,,,,,,,,
1960-61,Valladolid,G,P,P,G,P,P,E,G,G,E,P,G,P,P,P,P,G,P,P,G,P,E,P,G,P,P,G,G,P,G,,,,,,,,,,,,,,
1960-61,Granada,P,E,P,E,E,G,P,P,G,E,E,P,P,E,P,G,G,P,P,P,P,P,P,P,E,P,P,P,G,P,,,,,,,,,,,,,,
1961-62,Real Madrid,G,G,G,G,G,G,G,G,P,G,G,G,G,G,P,E,G,E,G,P,G,E,P,G,P,E,E,G,P,G,,,,,,,,,,,,,,
1961-62,Barcelona,G,P,G,G,P,E,G,G,P,G,P,G,P,G,E,P,G,G,P,G,P,G,G,G,E,G,E,G,G,G,,,,,,,,,,,,,,
1961-62,Atlético de Madrid,E,G,P,G,G,G,E,G,G,E,G,P,G,P,G,G,P,G,P,E,G,P,G,P,G,P,E,P,G,E,,,,,,,,,,,,,,
1961-62,Real Zaragoza,G,P,G,P,G,E,G,P,G,G,E,G,G,G,P,E,E,P,G,P,G,P,G,P,G,G,P,G,P,E,,,,,,,,,,,,,,
1961-62,Athletic Club,P,P,E,P,G,P,P,P,E,E,G,G,P,E,E,P,G,G,G,E,P,G,G,G,G,P,G,G,E,E,,,,,,,,,,,,,,
1961-62,Sevilla,P,G,P,G,E,P,G,G,P,E,P,G,E,E,G,G,P,E,P,G,P,E,G,E,P,G,P,G,G,P,,,,,,,,,,,,,,
1961-62,Valencia,P,G,P,G,E,G,E,P,E,P,G,E,G,E,G,E,P,G,P,G,P,G,G,P,G,P,G,P,E,P,,,,,,,,,,,,,,
1961-62,Elche,P,G,E,E,P,G,P,P,E,G,G,P,G,P,E,E,E,E,P,G,E,G,P,G,G,P,G,P,P,E,,,,,,,,,,,,,,
1961-62,Betis,P,P,G,E,G,G,G,P,E,P,E,E,G,E,E,P,G,P,G,P,G,P,P,P,G,P,G,E,P,E,,,,,,,,,,,,,,
1961-62,Real Oviedo,E,P,E,P,E,P,P,G,G,P,G,E,E,G,P,P,G,E,G,P,G,P,P,P,P,G,P,G,E,G,,,,,,,,,,,,,,
1961-62,Mallorca,G,G,G,P,P,P,G,P,G,E,G,P,P,P,G,G,P,P,E,E,G,P,E,E,G,P,P,P,G,P,,,,,,,,,,,,,,
1961-62,Osasuna,E,P,G,P,G,G,P,E,G,E,P,P,E,E,G,P,G,P,G,P,G,E,P,P,P,E,G,P,G,P,,,,,,,,,,,,,,
1961-62,Espanyol,E,G,P,P,E,P,G,P,E,P,P,P,P,P,E,G,E,G,G,P,E,G,P,G,E,G,E,P,E,E,,,,,,,,,,,,,,
1961-62,Racing de Santander,G,P,P,G,P,P,P,G,P,G,P,G,E,P,E,G,P,G,P,G,P,P,E,G,P,G,E,P,G,P,,,,,,,,,,,,,,
1961-62,Real Sociedad,P,G,E,P,P,G,P,E,E,E,P,E,P,G,P,P,P,P,P,G,P,G,G,P,P,G,P,G,P,G,,,,,,,,,,,,,,
1961-62,Tenerife,G,P,P,G,P,P,P,G,P,P,P,P,P,E,P,G,E,P,E,E,P,E,P,G,P,P,E,E,P,G,,,,,,,,,,,,,,
1962-63,Real Madrid,G,G,G,G,G,P,G,P,G,E,G,E,G,P,G,G,G,G,G,G,G,G,G,G,G,P,G,E,G,G,,,,,,,,,,,,,,
1962-63,Atlético de Madrid,G,G,E,G,E,G,P,G,P,E,E,G,P,G,P,P,G,G,E,G,G,G,E,G,P,G,E,E,P,E,,,,,,,,,,,,,,
1962-63,Real Oviedo,P,G,G,G,P,G,P,G,G,G,P,G,G,G,G,G,P,E,P,E,P,P,P,G,P,G,P,P,G,E,,,,,,,,,,,,,,
1962-63,Valladolid,P,G,E,G,E,G,P,G,G,G,G,P,G,P,G,G,P,G,P,G,P,G,E,P,P,P,G,P,G,P,,,,,,,,,,,,,,
1962-63,Real Zaragoza,G,P,P,P,G,P,G,G,G,G,P,G,E,G,P,P,G,P,E,G,P,G,P,E,P,G,E,G,P,G,,,,,,,,,,,,,,
1962-63,Barcelona,G,G,P,G,G,E,G,P,E,P,E,P,G,P,E,E,E,P,P,G,G,P,G,G,E,P,E,G,E,P,,,,,,,,,,,,,,
1962-63,Valencia,P,G,P,G,G,G,P,G,E,G,P,G,P,E,G,G,P,P,G,G,P,G,P,P,G,E,P,G,P,P,,,,,,,,,,,,,,
1962-63,Elche,P,E,P,P,P,E,G,G,P,P,G,E,G,P,P,G,G,E,G,P,P,P,E,G,G,E,G,E,G,P,,,,,,,,,,,,,,
1962-63,Betis,P,P,P,G,E,P,G,P,G,P,G,P,G,E,G,P,E,E,P,P,G,P,G,P,G,P,G,G,G,P,,,,,,,,,,,,,,
1962-63,Athletic Club,P,P,G,P,G,P,G,P,P,G,E,P,G,E,P,E,G,E,G,E,G,E,E,E,G,P,G,P,P,P,,,,,,,,,,,,,,
1962-63,Sevilla,P,P,G,G,E,G,P,G,P,G,P,E,P,P,P,G,P,G,E,G,P,E,P,P,E,G,P,G,P,G,,,,,,,,,,,,,,
1962-63,Córdoba,G,P,G,P,E,G,P,G,P,P,P,E,P,G,G,P,G,G,E,P,G,G,P,P,P,G,P,P,P,G,,,,,,,,,,,,,,
1962-63,Mallorca,G,E,E,P,P,P,G,P,G,P,P,G,P,G,E,P,P,P,G,P,G,P,G,G,E,G,P,P,P,G,,,,,,,,,,,,,,
1962-63,Deportivo de La Coruña,G,P,E,P,P,P,G,P,G,P,G,P,P,E,P,P,P,P,G,P,G,P,E,P,G,P,G,G,G,G,,,,,,,,,,,,,,
1962-63,Osasuna,G,P,P,P,E,P,P,P,P,G,E,G,P,G,P,P,G,E,P,P,P,P,G,G,E,G,P,E,E,G,,,,,,,,,,,,,,
1962-63,CD Málaga,P,G,G,P,P,G,P,P,P,P,G,P,E,P,G,G,P,E,P,P,P,G,E,P,P,P,E,P,G,P,,,,,,,,,,,,,,
1963-64,Real Madrid,G,P,G,G,P,E,G,G,G,G,P,G,P,G,G,G,G,G,G,G,P,G,P,G,G,G,G,E,G,G,,,,,,,,,,,,,,
1963-64,Barcelona,G,G,G,G,P,G,G,G,G,P,G,P,G,E,G,G,G,G,P,E,P,E,G,G,P,E,P,G,G,G,,,,,,,,,,,,,,
1963-64,Betis,G,G,G,G,E,E,G,E,P,G,P,G,E,G,P,P,G,E,E,E,G,P,G,P,G,G,G,G,P,P,,,,,,,,,,,,,,
1963-64,Real Zaragoza,E,G,G,G,G,P,E,P,P,P,G,G,G,P,G,G,P,E,G,E,E,E,G,G,P,P,G,P,G,P,,,,,,,,,,,,,,
1963-64,Elche,E,G,P,G,E,G,G,G,E,G,P,G,G,G,P,G,P,G,P,E,P,G,E,P,G,E,P,E,P,P,,,,,,,,,,,,,,
1963-64,Valencia,P,P,G,G,G,P,P,P,G,P,P,G,P,G,P,P,G,P,G,P,G,P,G,G,P,G,G,G,G,G,,,,,,,,,,,,,,
1963-64,Atlético de Madrid,P,G,P,P,E,P,P,E,E,P,G,E,E,P,G,G,G,E,G,E,G,E,G,P,P,E,G,P,P,G,,,,,,,,,,,,,,
1963-64,Athletic Club,P,G,P,P,P,G,P,E,G,G,G,E,P,E,G,P,P,G,E,G,P,E,P,P,G,G,P,P,G,G,,,,,,,,,,,,,,
1963-64,Sevilla,P,G,E,E,E,G,P,G,G,P,P,P,G,P,G,G,P,G,P,E,E,E,E,E,E,P,G,E,E,P,,,,,,,,,,,,,,
1963-64,Levante,E,P,P,G,P,G,E,P,P,G,G,E,P,P,G,G,P,G,E,G,P,E,P,G,E,P,G,E,P,P,,,,,,,,,,,,,,
1963-64,Córdoba,G,P,G,P,E,G,P,G,P,G,P,P,P,G,P,E,G,P,P,E,P,G,P,E,G,E,P,P,E,G,,,,,,,,,,,,,,
1963-64,Murcia,G,P,P,E,G,G,G,P,P,P,G,P,G,P,G,P,G,P,G,P,G,E,E,E,P,P,P,P,G,P,,,,,,,,,,,,,,
1963-64,Espanyol,E,P,G,P,G,P,P,E,P,E,P,E,P,E,P,P,G,P,G,P,G,G,P,P,G,G,P,G,P,G,,,,,,,,,,,,,,
1963-64,Real Oviedo,P,G,P,P,P,P,G,G,P,G,P,G,G,P,P,E,P,E,P,E,P,E,P,E,G,G,P,G,G,P,,,,,,,,,,,,,,
1963-64,Pontevedra,E,P,E,P,G,P,P,P,G,E,G,P,G,G,P,P,P,P,E,E,G,P,G,G,P,P,P,P,P,P,,,,,,,,,,,,,,
1963-64,Valladolid,E,P,P,P,E,P,G,P,G,P,G,P,P,E,P,P,P,P,P,E,G,P,E,P,P,P,G,G,P,G,,,,,,,,,,,,,,
1964-65,Real Madrid,G,G,G,E,G,E,E,P,G,G,G,G,G,E,G,G,E,P,G,G,G,P,G,G,P,G,G,G,G,G,,,,,,,,,,,,,,
1964-65,Atlético de Madrid,G,G,G,G,G,G,P,G,P,P,E,G,G,G,P,E,G,G,G,G,G,G,E,G,G,G,P,G,P,P,,,,,,,,,,,,,,
1964-65,Real Zaragoza,G,G,G,G,P,G,E,G,P,G,P,E,G,P,G,G,G,G,P,G,P,G,P,G,P,G,G,P,G,G,,,,,,,,,,,,,,
1964-65,Valencia,E,G,P,G,G,E,P,G,G,P,G,G,P,P,G,E,P,G,E,G,P,G,G,G,G,P,G,P,G,G,,,,,,,,,,,,,,
1964-65,Córdoba,G,G,P,P,G,P,G,P,G,P,E,P,E,P,G,G,G,G,E,P,G,P,G,G,G,P,G,G,G,P,,,,,,,,,,,,,,
