Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1945-46,Barcelona,2,2,2,0,0,1,1,1,2,5,5,4,3,0,1,3,2,1,1,2,4,1,0,3,1,1,,,,,,,,,,,,,,,,,,
1945-46,Athletic Club,1,2,0,2,6,6,2,7,2,2,5,2,0,3,2,6,2,2,0,2,0,4,0,3,2,0,,,,,,,,,,,,,,,,,,
1945-46,Real Madrid,1,3,1,1,3,1,3,1,3,3,2,2,0,2,4,1,1,0,2,1,0,0,1,3,1,6,,,,,,,,,,,,,,,,,,
1945-46,Real Oviedo,1,1,3,4,3,3,1,1,3,1,1,1,0,2,3,2,1,2,0,1,0,2,2,4,0,2,,,,,,,,,,,,,,,,,,
1945-46,Valencia,6,2,1,2,0,0,1,5,0,1,2,3,2,0,1,1,2,2,1,2,1,2,0,1,0,6,,,,,,,,,,,,,,,,,,
1945-46,Atlético Aviación,1,0,3,2,2,3,1,1,2,7,1,1,1,0,0,2,1,5,1,4,0,2,3,2,3,2,,,,,,,,,,,,,,,,,,
1945-46,Castellón,0,0,2,0,4,1,2,1,1,3,1,0,2,2,0,2,2,1,2,0,4,0,3,2,1,2,,,,,,,,,,,,,,,,,,
1945-46,Sporting de Gijón,0,2,3,2,2,1,4,1,3,3,1,0,1,2,1,2,0,1,2,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,
1945-46,Celta de Vigo,4,3,2,1,6,2,1,1,1,0,1,4,3,1,4,1,4,2,6,1,1,0,3,1,4,0,,,,,,,,,,,,,,,,,,
1945-46,Murcia,2,0,0,0,1,0,1,1,1,2,1,1,1,0,0,1,2,1,0,0,0,1,0,1,2,2,,,,,,,,,,,,,,,,,,
1945-46,Espanyol,0,0,0,4,1,1,1,1,2,3,1,2,0,1,0,5,1,4,0,2,0,1,4,1,4,2,,,,,,,,,,,,,,,,,,
1945-46,Alcoyano,3,1,0,3,1,1,2,4,1,1,3,0,1,1,2,3,0,4,1,1,1,1,0,0,3,1,,,,,,,,,,,,,,,,,,
1945-46,Hércules,1,0,0,1,3,0,2,1,0,3,0,1,1,1,2,2,1,2,0,2,2,0,0,2,2,1,,,,,,,,,,,,,,,,,,
1946-47,Valencia,1,2,4,1,0,0,1,1,1,3,4,4,1,0,2,1,4,3,1,4,0,1,2,3,4,6,,,,,,,,,,,,,,,,,,
1946-47,Athletic Club,4,2,2,0,2,2,5,1,0,0,4,4,6,3,6,6,6,1,3,2,1,0,3,0,6,3,,,,,,,,,,,,,,,,,,
1946-47,Atlético de Madrid,2,1,3,2,2,2,0,5,2,4,1,3,2,2,1,4,1,2,1,3,0,2,1,8,2,2,,,,,,,,,,,,,,,,,,
1946-47,Barcelona,1,1,2,2,2,2,1,2,1,3,1,4,4,1,5,5,0,3,3,6,0,5,1,3,1,0,,,,,,,,,,,,,,,,,,
1946-47,Sabadell,0,1,1,1,1,3,0,3,1,3,2,0,1,3,3,1,0,1,2,4,3,2,1,1,3,1,,,,,,,,,,,,,,,,,,
1946-47,Sevilla,0,3,1,1,2,1,0,3,4,5,4,4,0,4,1,3,1,2,1,2,0,4,0,5,1,2,,,,,,,,,,,,,,,,,,
1946-47,Real Madrid,0,5,0,2,3,5,4,3,3,0,2,1,1,2,1,3,2,7,2,1,1,4,3,2,2,3,,,,,,,,,,,,,,,,,,
1946-47,Real Oviedo,0,1,0,3,4,0,4,2,2,3,1,4,3,0,3,1,2,1,2,1,4,3,0,3,1,4,,,,,,,,,,,,,,,,,,
1946-47,Celta de Vigo,1,1,2,3,2,3,0,0,3,6,0,4,3,2,1,0,0,6,2,3,2,3,0,2,4,0,,,,,,,,,,,,,,,,,,
1946-47,Sporting de Gijón,2,1,4,1,1,4,0,2,3,2,1,1,4,1,2,4,2,1,2,2,1,2,3,2,3,0,,,,,,,,,,,,,,,,,,
1946-47,Espanyol,1,3,5,0,2,1,2,1,0,2,4,0,2,0,0,3,4,1,1,2,4,0,1,3,2,2,,,,,,,,,,,,,,,,,,
1946-47,Murcia,2,0,5,1,0,1,0,2,1,0,1,2,3,0,1,1,0,0,1,2,1,2,0,1,2,1,,,,,,,,,,,,,,,,,,
1946-47,Deportivo de La Coruña,0,1,3,1,0,0,1,0,2,0,3,1,0,0,1,0,8,0,2,1,1,1,1,0,2,3,,,,,,,,,,,,,,,,,,
1946-47,Castellón,0,2,0,1,2,0,4,0,1,3,2,2,3,1,0,4,1,4,0,1,1,2,4,0,0,1,,,,,,,,,,,,,,,,,,
1947-48,Barcelona,2,2,1,1,4,1,0,4,0,2,1,1,2,2,3,2,4,2,2,6,4,6,2,5,3,3,,,,,,,,,,,,,,,,,,
1947-48,Valencia,2,3,0,3,3,4,3,0,1,0,4,1,7,2,4,1,2,1,2,1,6,2,3,1,1,2,,,,,,,,,,,,,,,,,,
1947-48,Atlético de Madrid,1,8,5,1,1,2,3,1,5,1,3,1,5,5,2,2,2,1,4,0,5,1,2,1,4,7,,,,,,,,,,,,,,,,,,
1947-48,Celta de Vigo,5,2,2,2,4,1,0,2,1,1,1,4,1,0,4,0,5,4,3,2,1,3,1,4,1,5,,,,,,,,,,,,,,,,,,
1947-48,Sevilla,1,1,3,2,5,1,3,1,4,1,5,1,3,3,3,0,2,0,2,0,2,0,3,0,3,1,,,,,,,,,,,,,,,,,,
1947-48,Athletic Club,1,1,2,2,1,1,0,3,5,4,7,1,3,5,3,0,1,0,0,2,2,2,6,1,3,0,,,,,,,,,,,,,,,,,,
1947-48,Gimnàstic de Tarragona,2,3,1,2,1,5,1,2,0,1,0,3,1,0,3,1,0,2,2,2,2,1,1,7,2,4,,,,,,,,,,,,,,,,,,
1947-48,Espanyol,1,0,2,2,1,2,3,0,1,1,2,0,2,5,1,2,3,1,1,0,2,0,2,1,2,2,,,,,,,,,,,,,,,,,,
1947-48,Real Oviedo,1,1,2,0,1,2,1,1,1,4,4,0,7,2,2,3,1,4,0,0,1,2,2,1,6,0,,,,,,,,,,,,,,,,,,
1947-48,Alcoyano,2,0,0,3,1,1,2,1,0,0,3,2,2,2,0,2,0,6,0,1,2,0,1,3,3,3,,,,,,,,,,,,,,,,,,
1947-48,Real Madrid,2,3,1,1,1,3,0,2,0,3,2,5,1,1,1,4,2,1,1,0,3,1,0,1,0,2,,,,,,,,,,,,,,,,,,
1947-48,Sabadell,2,0,1,3,2,1,2,1,4,2,5,3,0,1,1,0,3,1,3,0,0,0,1,2,0,3,,,,,,,,,,,,,,,,,,
1947-48,Real Sociedad,0,3,1,1,3,0,0,0,2,3,0,3,0,1,0,0,5,0,1,0,4,3,1,0,3,4,,,,,,,,,,,,,,,,,,
1947-48,Sporting de Gijón,1,1,1,0,1,0,2,0,3,2,0,3,3,1,1,0,2,1,3,1,1,2,4,1,1,2,,,,,,,,,,,,,,,,,,
1948-49,Barcelona,5,2,5,2,4,0,2,4,0,5,1,2,1,0,3,2,3,2,4,3,2,4,0,6,2,2,,,,,,,,,,,,,,,,,,
1948-49,Valencia,4,1,4,2,7,1,3,3,2,4,2,6,2,0,3,3,7,1,5,3,4,1,2,5,1,2,,,,,,,,,,,,,,,,,,
1948-49,Real Madrid,2,1,4,1,3,4,5,3,1,6,3,3,3,5,1,4,2,4,0,1,2,0,1,3,3,2,,,,,,,,,,,,,,,,,,
1948-49,Atlético de Madrid,1,1,6,2,4,1,4,3,2,3,2,3,1,1,2,0,0,1,1,0,6,0,2,3,3,2,,,,,,,,,,,,,,,,,,
1948-49,Real Oviedo,2,2,0,6,1,0,0,5,1,2,0,1,5,2,1,2,1,2,0,3,1,2,4,4,1,2,,,,,,,,,,,,,,,,,,
1948-49,Athletic Club,7,0,4,3,2,1,4,0,7,2,3,2,3,0,4,1,0,2,3,1,3,2,2,0,1,4,,,,,,,,,,,,,,,,,,
1948-49,Espanyol,1,4,3,5,3,5,0,1,4,1,1,0,1,3,1,1,0,1,1,0,3,0,5,0,6,1,,,,,,,,,,,,,,,,,,
1948-49,Sevilla,1,6,0,2,0,1,1,0,3,0,4,1,0,0,0,2,1,0,1,0,3,3,2,3,1,0,,,,,,,,,,,,,,,,,,
1948-49,Gimnàstic de Tarragona,4,3,3,2,0,2,1,4,1,4,2,3,2,3,2,3,1,6,0,3,1,1,4,2,1,1,,,,,,,,,,,,,,,,,,
1948-49,Deportivo de La Coruña,0,5,1,1,0,3,0,2,1,1,1,1,6,6,4,2,1,3,1,5,1,3,1,0,3,4,,,,,,,,,,,,,,,,,,
1948-49,Celta de Vigo,6,2,5,1,3,0,2,2,4,0,2,1,2,2,2,0,3,0,2,1,2,0,3,0,3,3,,,,,,,,,,,,,,,,,,
1948-49,Valladolid,2,4,2,1,2,1,1,2,4,1,1,2,0,1,0,1,1,1,2,0,3,1,4,0,1,0,,,,,,,,,,,,,,,,,,
1948-49,Alcoyano,1,1,1,2,0,0,0,1,2,2,1,2,1,1,2,1,1,1,3,0,0,2,0,2,1,2,,,,,,,,,,,,,,,,,,
1948-49,Sabadell,1,2,2,1,2,1,0,1,2,3,1,2,4,1,4,2,3,3,1,0,0,2,0,1,2,2,,,,,,,,,,,,,,,,,,
1949-50,Atlético de Madrid,1,3,0,5,0,5,2,0,1,4,1,4,0,2,3,4,2,6,4,5,1,6,0,5,3,4,,,,,,,,,,,,,,,,,,
1949-50,Deportivo de La Coruña,2,3,2,1,3,1,2,0,3,1,1,2,1,1,1,3,1,0,4,2,5,1,1,3,2,2,,,,,,,,,,,,,,,,,,
1949-50,Valencia,2,1,4,4,1,2,2,3,0,0,0,2,6,4,2,4,6,5,2,5,1,4,1,2,4,4,,,,,,,,,,,,,,,,,,
1949-50,Real Madrid,4,0,6,1,6,2,4,3,1,1,2,3,1,1,1,3,2,0,2,1,2,2,1,2,5,4,,,,,,,,,,,,,,,,,,
1949-50,Barcelona,1,10,1,7,0,2,2,2,2,1,4,4,1,5,4,2,2,2,1,4,5,0,1,0,2,2,,,,,,,,,,,,,,,,,,
1949-50,Athletic Club,3,3,3,1,1,3,4,1,2,7,2,2,1,0,5,1,3,6,2,1,4,3,3,6,3,2,,,,,,,,,,,,,,,,,,
1949-50,Celta de Vigo,3,2,2,0,1,4,1,10,0,4,1,6,0,2,3,2,1,4,0,1,5,5,3,2,1,0,,,,,,,,,,,,,,,,,,
1949-50,Real Sociedad,2,2,1,1,4,0,0,1,7,0,4,2,4,5,2,3,2,5,4,2,0,0,1,3,1,1,,,,,,,,,,,,,,,,,,
1949-50,Valladolid,0,3,3,0,4,2,4,1,6,2,3,3,1,1,1,1,1,0,2,4,0,2,2,1,1,1,,,,,,,,,,,,,,,,,,
1949-50,Sevilla,2,2,2,0,3,0,2,1,3,2,2,3,9,2,1,0,5,0,7,0,0,0,4,1,5,4,,,,,,,,,,,,,,,,,,
1949-50,Espanyol,2,3,6,2,2,1,0,4,1,1,1,3,2,0,1,0,0,1,3,0,0,3,1,2,1,2,,,,,,,,,,,,,,,,,,
1949-50,CD Málaga,1,2,3,2,2,2,1,1,1,2,0,5,2,0,3,2,0,4,1,5,1,2,0,0,0,2,,,,,,,,,,,,,,,,,,
1949-50,Gimnàstic de Tarragona,3,1,2,1,1,1,5,1,3,0,0,0,0,0,1,1,3,1,0,1,1,1,5,4,1,2,,,,,,,,,,,,,,,,,,
1949-50,Real Oviedo,1,2,0,1,2,1,2,0,0,2,2,1,2,1,1,3,2,2,0,0,0,0,2,1,1,1,,,,,,,,,,,,,,,,,,
1950-51,Atlético de Madrid,0,6,2,3,9,2,3,3,2,6,3,4,5,0,2,2,0,3,7,0,3,1,1,1,4,0,7,2,5,1,,,,,,,,,,,,,,
1950-51,Sevilla,5,1,4,0,4,4,2,3,4,5,7,3,1,1,1,2,4,2,3,0,5,0,4,0,5,1,3,4,0,1,,,,,,,,,,,,,,
1950-51,Valencia,3,2,1,2,1,4,2,0,0,3,2,2,1,3,1,2,3,0,2,4,6,4,0,4,1,1,4,4,2,0,,,,,,,,,,,,,,
1950-51,Barcelona,8,4,7,2,2,0,6,2,6,2,2,1,4,4,3,1,3,1,2,2,3,3,2,1,3,0,7,0,0,2,,,,,,,,,,,,,,
1950-51,Real Sociedad,2,6,1,2,4,5,1,3,2,7,2,5,1,4,1,3,2,3,0,3,1,1,1,1,1,5,1,5,1,3,,,,,,,,,,,,,,
1950-51,Valladolid,1,4,1,3,2,1,4,1,1,2,3,1,0,2,0,2,0,4,0,4,1,1,3,0,1,2,0,1,2,4,,,,,,,,,,,,,,
1950-51,Athletic Club,4,6,1,0,9,1,4,0,2,1,10,1,1,0,4,0,5,2,3,1,3,2,7,2,4,3,8,0,3,1,,,,,,,,,,,,,,
1950-51,Celta de Vigo,3,6,1,3,4,0,2,0,1,2,2,1,3,1,5,4,2,1,0,4,2,4,1,1,1,2,2,1,2,1,,,,,,,,,,,,,,
1950-51,Real Madrid,6,2,2,3,6,7,0,3,5,3,5,2,0,1,0,1,7,4,1,7,1,2,0,2,0,6,1,0,2,1,,,,,,,,,,,,,,
1950-51,Racing de Santander,3,4,0,1,1,4,1,2,2,0,4,0,1,3,5,3,1,2,1,1,0,4,1,0,0,1,1,1,0,2,,,,,,,,,,,,,,
1950-51,Espanyol,2,2,4,5,1,2,2,4,0,3,3,3,0,1,2,7,2,8,1,3,2,3,1,7,1,2,0,4,6,1,,,,,,,,,,,,,,
1950-51,Deportivo de La Coruña,0,2,4,2,4,1,5,3,10,1,2,0,1,3,0,0,0,2,2,2,1,1,1,0,4,2,1,4,2,4,,,,,,,,,,,,,,
1950-51,CD Málaga,1,9,1,4,2,2,0,0,0,2,1,3,2,1,3,0,5,2,2,2,1,2,0,0,0,1,2,2,4,1,,,,,,,,,,,,,,
1950-51,Murcia,0,3,2,3,1,0,1,0,0,0,2,0,3,0,2,3,1,1,1,0,2,1,4,0,2,0,2,2,3,1,,,,,,,,,,,,,,
1950-51,Alcoyano,3,2,2,3,1,0,0,1,0,0,1,0,1,1,1,1,0,0,4,1,2,1,6,0,0,1,1,1,1,1,,,,,,,,,,,,,,
1950-51,Lleida,2,0,5,0,1,1,1,3,1,4,0,3,2,2,1,0,2,0,1,0,1,0,2,1,0,0,1,3,0,4,,,,,,,,,,,,,,
1951-52,Barcelona,0,1,1,1,1,3,2,6,4,1,6,3,5,2,3,2,3,5,2,0,2,9,1,4,4,2,7,0,7,5,,,,,,,,,,,,,,
1951-52,Athletic Club,4,0,10,2,4,1,2,1,3,3,1,7,3,1,4,1,0,4,1,1,0,0,7,2,2,4,2,2,2,4,,,,,,,,,,,,,,
1951-52,Real Madrid,4,4,3,2,2,3,1,0,3,5,1,3,4,3,5,5,3,6,1,2,1,2,1,5,2,2,1,2,2,1,,,,,,,,,,,,,,
1951-52,Atlético de Madrid,3,2,1,5,3,3,7,1,4,1,3,3,3,4,1,1,7,2,2,1,2,2,2,3,8,1,1,3,0,1,,,,,,,,,,,,,,
1951-52,Valencia,3,2,3,3,2,1,7,1,2,3,5,3,2,0,3,2,4,0,2,2,2,1,1,1,3,1,4,0,3,2,,,,,,,,,,,,,,
1951-52,Sevilla,3,1,1,5,4,3,0,3,0,4,3,3,3,2,2,0,5,2,0,3,3,2,1,6,1,2,0,3,0,4,,,,,,,,,,,,,,
1951-52,Espanyol,1,6,4,3,4,2,2,3,1,3,3,2,3,4,1,0,4,1,0,0,4,0,4,3,1,3,1,3,0,3,,,,,,,,,,,,,,
1951-52,Valladolid,0,5,4,1,1,1,2,1,1,1,4,2,1,0,1,1,1,1,4,0,1,0,3,2,2,1,3,0,2,1,,,,,,,,,,,,,,
1951-52,Celta de Vigo,1,5,1,3,2,0,2,2,1,4,1,4,1,0,3,2,1,7,2,4,1,1,0,3,1,1,2,3,6,0,,,,,,,,,,,,,,
1951-52,Real Sociedad,1,1,1,7,1,1,2,0,4,4,3,0,1,1,1,6,0,3,1,1,4,2,3,1,1,2,3,1,3,1,,,,,,,,,,,,,,
1951-52,Deportivo de La Coruña,2,0,1,1,3,2,2,1,3,1,3,2,1,3,0,1,1,0,2,2,4,0,1,1,2,1,1,1,1,3,,,,,,,,,,,,,,
1951-52,Real Zaragoza,1,5,1,0,2,2,0,2,1,1,1,1,1,1,6,3,0,2,1,4,0,3,2,2,1,1,3,2,3,2,,,,,,,,,,,,,,
1951-52,Sporting de Gijón,2,0,0,1,2,0,3,1,2,1,3,3,4,1,3,1,3,2,1,2,1,0,2,1,1,2,4,0,3,0,,,,,,,,,,,,,,
1951-52,Racing de Santander,1,3,1,4,1,3,2,2,1,2,2,0,0,0,0,3,0,4,1,1,1,2,1,2,1,1,1,2,0,3,,,,,,,,,,,,,,
1951-52,Las Palmas,1,2,1,0,1,4,0,1,0,5,1,1,1,0,0,1,2,0,1,3,2,1,0,1,0,1,0,2,0,4,,,,,,,,,,,,,,
1951-52,Atlético Tetuán,0,2,2,0,3,1,3,3,1,4,1,2,0,3,2,1,3,0,5,2,2,2,1,1,0,1,0,3,1,2,,,,,,,,,,,,,,
1952-53,Barcelona,4,1,6,1,0,3,5,3,3,3,1,2,2,2,3,1,4,1,6,3,3,8,2,4,2,1,2,2,1,3,,,,,,,,,,,,,,
1952-53,Valencia,0,3,2,3,1,4,2,1,1,3,3,3,3,2,3,5,1,1,0,1,1,0,3,2,4,3,1,1,7,2,,,,,,,,,,,,,,
1952-53,Real Madrid,2,2,1,2,3,2,5,1,2,2,2,3,2,0,5,3,1,4,3,1,3,2,3,0,2,0,2,3,5,1,,,,,,,,,,,,,,
1952-53,Espanyol,1,6,2,4,2,1,6,2,3,1,2,1,3,1,2,6,1,2,1,1,1,0,7,0,2,1,0,1,3,1,,,,,,,,,,,,,,
1952-53,Sevilla,2,2,4,4,1,0,2,3,3,2,1,2,4,0,7,2,2,0,3,1,6,0,2,2,4,1,5,1,4,0,,,,,,,,,,,,,,
1952-53,Athletic Club,0,3,1,5,0,2,2,1,0,6,8,1,6,3,4,5,0,6,2,6,2,1,1,4,2,2,3,0,5,2,,,,,,,,,,,,,,
1952-53,Sporting de Gijón,4,2,2,0,0,0,2,2,2,1,1,0,1,1,1,3,2,0,1,1,1,1,1,0,1,0,4,0,4,1,,,,,,,,,,,,,,
1952-53,Atlético de Madrid,5,3,0,2,3,4,2,4,1,1,0,3,4,2,1,0,1,1,1,3,2,4,2,4,0,4,2,2,0,4,,,,,,,,,,,,,,
1952-53,Real Oviedo,1,2,2,3,2,4,1,3,0,2,0,2,2,3,6,5,1,1,0,2,0,2,2,1,0,6,3,3,2,2,,,,,,,,,,,,,,
1952-53,Real Sociedad,0,2,3,0,3,4,0,0,3,3,0,7,1,3,0,2,2,1,6,2,4,3,0,1,1,0,0,1,0,2,,,,,,,,,,,,,,
1952-53,Racing de Santander,2,1,0,2,3,1,0,3,1,2,2,2,1,1,2,0,3,3,2,0,3,0,0,1,1,4,1,2,1,2,,,,,,,,,,,,,,
1952-53,Valladolid,4,1,0,0,1,0,0,2,1,4,1,0,4,1,1,3,2,3,0,3,0,2,0,2,4,3,2,2,0,2,,,,,,,,,,,,,,
1952-53,Celta de Vigo,0,2,2,0,2,0,3,1,3,0,6,3,1,4,1,1,1,1,2,2,3,1,3,0,1,1,3,3,2,2,,,,,,,,,,,,,,
1952-53,Deportivo de La Coruña,3,0,2,1,0,2,2,2,1,1,2,5,2,2,5,1,1,0,1,3,2,0,1,1,0,3,1,3,1,1,,,,,,,,,,,,,,
1952-53,CD Málaga,0,1,2,4,2,2,1,0,0,1,1,3,1,1,1,2,3,2,0,1,1,2,0,6,1,3,1,1,0,4,,,,,,,,,,,,,,
1952-53,Real Zaragoza,0,0,1,2,0,1,1,1,3,3,1,1,1,3,1,1,2,0,0,0,4,0,4,0,1,3,2,0,2,0,,,,,,,,,,,,,,
1953-54,Real Madrid,2,3,4,4,2,1,5,4,1,2,1,1,3,0,4,1,2,1,1,2,1,1,2,6,6,3,4,0,4,1,,,,,,,,,,,,,,
1953-54,Barcelona,3,6,2,3,0,2,0,1,1,6,0,6,1,1,1,6,2,4,1,4,0,5,0,2,3,9,0,4,1,0,,,,,,,,,,,,,,
1953-54,Valencia,3,1,3,1,2,0,4,3,4,2,8,4,1,0,2,2,4,1,2,1,1,0,4,1,3,2,5,4,0,1,,,,,,,,,,,,,,
1953-54,Espanyol,3,3,1,0,1,1,4,1,3,0,4,1,2,0,3,2,1,0,0,0,0,2,4,1,2,0,3,2,4,2,,,,,,,,,,,,,,
1953-54,Sevilla,1,3,1,1,3,2,0,3,1,2,1,3,3,1,5,5,0,6,0,1,0,2,2,2,1,1,2,1,2,2,,,,,,,,,,,,,,
1953-54,Athletic Club,0,2,2,0,5,1,3,1,2,5,1,3,2,2,5,1,3,0,0,1,4,0,2,0,1,1,0,2,3,2,,,,,,,,,,,,,,
1953-54,Deportivo de La Coruña,1,2,1,1,1,1,0,4,1,1,0,1,1,1,6,1,3,0,0,2,2,2,0,2,0,2,1,1,3,0,,,,,,,,,,,,,,
1953-54,Racing de Santander,2,3,2,3,1,2,1,2,2,0,2,2,3,1,3,1,1,1,1,1,0,1,0,1,4,1,4,2,1,5,,,,,,,,,,,,,,
1953-54,Real Sociedad,0,1,1,2,0,1,1,0,1,2,3,1,3,4,0,0,1,2,1,1,1,4,3,3,1,1,2,1,0,3,,,,,,,,,,,,,,
1953-54,Celta de Vigo,1,1,3,0,0,0,0,2,2,0,0,3,0,5,1,0,2,0,2,2,1,4,0,3,5,1,2,1,2,4,,,,,,,,,,,,,,
1953-54,Atlético de Madrid,1,1,0,1,2,5,1,3,1,2,2,1,0,2,1,2,1,6,3,4,0,3,1,4,1,4,0,3,1,1,,,,,,,,,,,,,,
1953-54,Valladolid,2,1,2,2,2,2,1,4,1,3,2,2,1,1,1,1,1,1,1,0,3,0,1,0,3,4,0,2,3,3,,,,,,,,,,,,,,
1953-54,Osasuna,0,2,3,0,1,0,1,0,3,0,2,1,3,2,2,1,0,1,2,0,3,1,1,1,2,3,4,4,2,1,,,,,,,,,,,,,,
1953-54,Jaén,3,2,1,1,2,4,1,3,0,1,0,1,1,2,0,2,2,1,1,3,0,6,0,3,0,5,0,4,2,4,,,,,,,,,,,,,,
1953-54,Real Oviedo,0,0,0,0,2,0,1,1,0,1,3,0,1,2,3,1,1,2,0,3,0,2,0,1,3,0,0,0,2,2,,,,,,,,,,,,,,
1953-54,Sporting de Gijón,0,1,3,1,4,2,2,1,0,1,0,1,2,1,1,0,2,3,0,1,0,1,3,0,2,5,0,3,1,3,,,,,,,,,,,,,,
1954-55,Real Madrid,1,3,7,1,4,0,3,4,3,3,3,1,5,1,1,3,1,1,3,1,3,4,4,0,5,2,5,3,4,1,,,,,,,,,,,,,,
1954-55,Barcelona,4,2,1,1,4,1,1,2,7,1,0,3,2,4,0,2,5,4,5,2,4,0,5,1,2,2,2,5,2,1,,,,,,,,,,,,,,
1954-55,Athletic Club,4,3,2,2,7,3,6,4,1,1,1,1,3,3,1,2,1,0,1,2,9,3,3,2,3,5,0,1,2,2,,,,,,,,,,,,,,
1954-55,Sevilla,2,3,5,5,1,1,1,0,5,3,2,0,6,1,1,0,2,5,2,6,1,1,3,1,3,1,4,2,5,2,,,,,,,,,,,,,,
1954-55,Valencia,2,4,1,8,0,4,1,2,0,8,1,6,1,2,3,1,0,0,2,3,1,4,3,2,2,3,0,2,1,4,,,,,,,,,,,,,,
1954-55,Hércules,1,2,0,1,1,0,0,1,4,2,4,3,2,0,1,4,0,4,0,1,2,1,2,0,3,1,1,1,3,1,,,,,,,,,,,,,,
1954-55,Deportivo de La Coruña,2,2,3,2,4,1,2,1,3,1,1,1,1,2,0,2,4,1,1,0,1,0,4,1,3,1,2,3,1,2,,,,,,,,,,,,,,
1954-55,Atlético de Madrid,1,2,4,1,0,2,2,4,0,0,0,2,1,0,2,2,3,3,1,2,0,5,2,3,3,4,0,4,2,4,,,,,,,,,,,,,,
1954-55,Valladolid,1,1,2,4,4,2,2,1,2,2,3,0,1,1,0,3,2,1,1,1,2,4,2,0,3,1,1,0,1,0,,,,,,,,,,,,,,
1954-55,Alavés,0,2,0,1,0,2,2,2,2,0,2,1,4,0,2,2,2,2,0,0,2,2,1,1,2,1,7,2,5,2,,,,,,,,,,,,,,
1954-55,Celta de Vigo,0,2,2,1,2,2,0,1,2,2,0,1,8,1,5,3,1,1,2,2,1,5,1,5,0,1,1,0,2,1,,,,,,,,,,,,,,
1954-55,Las Palmas,4,0,0,2,1,3,0,2,1,2,0,4,1,2,1,2,1,1,0,5,2,2,1,2,0,1,0,2,0,3,,,,,,,,,,,,,,
1954-55,Espanyol,1,1,0,2,2,1,0,2,2,1,4,1,1,1,1,1,2,2,1,1,0,4,2,4,1,1,2,0,0,1,,,,,,,,,,,,,,
1954-55,Real Sociedad,0,1,4,2,2,0,5,0,3,2,1,3,3,1,3,3,1,1,1,1,1,1,0,0,4,1,3,0,0,1,,,,,,,,,,,,,,
1954-55,Racing de Santander,3,1,2,1,2,1,0,1,0,2,1,3,0,3,1,0,3,1,3,1,2,0,0,2,1,2,0,1,2,0,,,,,,,,,,,,,,
1954-55,CD Málaga,0,2,1,1,1,3,1,1,2,1,1,3,1,2,1,0,0,2,2,3,1,1,0,0,2,2,0,0,1,1,,,,,,,,,,,,,,
1955-56,Athletic Club,6,1,4,0,5,2,3,3,3,7,2,3,2,3,4,2,3,0,4,1,1,3,2,2,1,2,3,1,3,3,,,,,,,,,,,,,,
1955-56,Barcelona,2,2,1,4,3,4,3,0,3,1,4,0,1,3,4,2,2,1,7,6,1,3,2,0,2,2,2,0,1,1,,,,,,,,,,,,,,
1955-56,Real Madrid,1,2,1,2,0,3,1,1,4,2,3,5,0,3,1,8,1,7,4,2,0,7,2,4,0,5,2,3,6,1,,,,,,,,,,,,,,
1955-56,Sevilla,1,4,4,2,1,4,2,3,1,3,1,3,2,0,7,1,1,3,2,4,0,5,4,0,1,4,3,4,4,1,,,,,,,,,,,,,,
1955-56,Atlético de Madrid,9,2,8,1,4,2,3,2,2,1,6,1,1,4,0,2,0,0,3,0,1,1,3,1,5,4,4,1,0,4,,,,,,,,,,,,,,
1955-56,Valencia,0,6,2,2,0,1,1,4,3,4,2,3,1,3,0,4,0,1,1,1,1,0,0,4,0,4,3,5,0,2,,,,,,,,,,,,,,
1955-56,Espanyol,4,0,2,1,6,1,2,1,0,4,3,3,1,0,0,0,2,1,0,3,0,2,1,3,0,1,1,2,0,6,,,,,,,,,,,,,,
1955-56,Real Sociedad,1,1,4,0,1,1,2,0,5,0,0,3,1,3,1,0,1,0,2,0,3,1,2,0,2,4,5,3,0,2,,,,,,,,,,,,,,
1955-56,Valladolid,3,3,1,3,1,4,0,1,0,2,3,1,1,0,2,2,0,1,1,3,1,3,0,4,4,1,2,1,4,0,,,,,,,,,,,,,,
1955-56,Celta de Vigo,3,0,1,2,1,3,1,2,2,4,2,0,1,3,0,3,2,3,0,2,1,2,2,1,0,2,1,3,2,3,,,,,,,,,,,,,,
1955-56,Las Palmas,2,2,2,6,0,0,1,2,2,3,2,0,1,1,1,2,5,0,5,1,0,2,0,1,1,2,2,1,0,2,,,,,,,,,,,,,,
1955-56,Deportivo de La Coruña,4,1,3,1,5,1,3,2,3,1,2,2,4,1,3,2,0,1,0,2,1,0,0,0,5,2,3,2,5,1,,,,,,,,,,,,,,
1955-56,Murcia,5,1,0,2,0,1,1,1,2,1,2,1,6,0,2,0,3,0,3,0,2,1,0,3,2,0,3,3,1,0,,,,,,,,,,,,,,
1955-56,Alavés,1,1,1,5,3,4,1,1,3,0,1,1,5,2,2,1,1,0,3,4,1,1,2,0,2,0,3,0,0,0,,,,,,,,,,,,,,
